date,hour,staff_id,name,level,status,predicted_sales,pred_sale_per_hour,max_cost,salary
2026-01-05,18,20,中島 加奈,2,international,199526,39905.200000000004,9976,1300
2026-01-05,19,20,中島 加奈,2,international,199526,39905.200000000004,9976,1300
2026-01-05,20,20,中島 加奈,2,international,199526,39905.200000000004,9976,1300
2026-01-05,21,20,中島 加奈,2,international,199526,29928.899999999998,7482,1300
2026-01-05,22,20,中島 加奈,2,international,199526,29928.899999999998,7482,1300
2026-01-05,23,20,中島 加奈,2,international,199526,19952.600000000002,4988,1300
2026-01-05,24,20,中島 加奈,2,international,199526,29928.899999999998,7482,1300
2026-01-06,9,21,森 あすか,3,part-time,202039,10101.95,2525,1350
2026-01-06,10,21,森 あすか,3,part-time,202039,10101.95,2525,1350
2026-01-06,11,21,森 あすか,3,part-time,202039,30305.85,7576,1350
2026-01-06,12,21,森 あすか,3,part-time,202039,50509.75,12627,1350
2026-01-06,13,21,森 あすか,3,part-time,202039,50509.75,12627,1350
2026-01-06,14,21,森 あすか,3,part-time,202039,50509.75,12627,1350
2026-01-06,15,21,森 あすか,3,part-time,202039,50509.75,12627,1350
2026-01-06,16,21,森 あすか,3,part-time,202039,20203.9,5050,1350
2026-01-06,17,21,森 あすか,3,part-time,202039,20203.9,5050,1350
2026-01-06,18,21,森 あすか,3,part-time,202039,40407.8,10101,1350
2026-01-06,19,21,森 あすか,3,part-time,202039,40407.8,10101,1350
2026-01-06,20,21,森 あすか,3,part-time,202039,40407.8,10101,1350
2026-01-06,21,21,森 あすか,3,part-time,202039,30305.85,7576,1350
2026-01-06,22,21,森 あすか,3,part-time,202039,30305.85,7576,1350
2026-01-06,23,21,森 あすか,3,part-time,202039,20203.9,5050,1350
2026-01-06,24,21,森 あすか,3,part-time,202039,30305.85,7576,1350
2026-01-05,9,21,森 あすか,3,part-time,199526,9976.300000000001,2494,1350
2026-01-05,10,21,森 あすか,3,part-time,199526,9976.300000000001,2494,1350
2026-01-05,11,21,森 あすか,3,part-time,199526,29928.899999999998,7482,1350
2026-01-05,12,21,森 あすか,3,part-time,199526,49881.5,12470,1350
2026-01-05,13,21,森 あすか,3,part-time,199526,49881.5,12470,1350
2026-01-05,14,21,森 あすか,3,part-time,199526,49881.5,12470,1350
2026-01-05,15,21,森 あすか,3,part-time,199526,49881.5,12470,1350
2026-01-05,16,21,森 あすか,3,part-time,199526,19952.600000000002,4988,1350
2026-01-05,17,21,森 あすか,3,part-time,199526,19952.600000000002,4988,1350
2026-01-05,18,21,森 あすか,3,part-time,199526,39905.200000000004,9976,1350
2026-01-05,19,21,森 あすか,3,part-time,199526,39905.200000000004,9976,1350
2026-01-05,20,21,森 あすか,3,part-time,199526,39905.200000000004,9976,1350
2026-01-05,21,21,森 あすか,3,part-time,199526,29928.899999999998,7482,1350
2026-01-05,22,21,森 あすか,3,part-time,199526,29928.899999999998,7482,1350
2026-01-05,23,21,森 あすか,3,part-time,199526,19952.600000000002,4988,1350
2026-01-05,24,21,森 あすか,3,part-time,199526,29928.899999999998,7482,1350
2026-01-07,9,22,小川 篤司,4,international,198619,9930.95,2482,1400
2026-01-07,10,22,小川 篤司,4,international,198619,9930.95,2482,1400
2026-01-07,11,22,小川 篤司,4,international,198619,29792.85,7448,1400
2026-01-07,12,22,小川 篤司,4,international,198619,49654.75,12413,1400
2026-01-07,13,22,小川 篤司,4,international,198619,49654.75,12413,1400
2026-01-07,14,22,小川 篤司,4,international,198619,49654.75,12413,1400
2026-01-07,15,22,小川 篤司,4,international,198619,49654.75,12413,1400
2026-01-07,16,22,小川 篤司,4,international,198619,19861.9,4965,1400
2026-01-07,17,22,小川 篤司,4,international,198619,19861.9,4965,1400
2026-01-07,18,22,小川 篤司,4,international,198619,39723.8,9930,1400
2026-01-07,19,22,小川 篤司,4,international,198619,39723.8,9930,1400
2026-01-07,20,22,小川 篤司,4,international,198619,39723.8,9930,1400
2026-01-07,21,22,小川 篤司,4,international,198619,29792.85,7448,1400
2026-01-07,22,22,小川 篤司,4,international,198619,29792.85,7448,1400
2026-01-07,23,22,小川 篤司,4,international,198619,19861.9,4965,1400
2026-01-07,24,22,小川 篤司,4,international,198619,29792.85,7448,1400
2026-01-02,9,22,小川 篤司,4,international,205241,10262.050000000001,2565,1400
2026-01-02,10,22,小川 篤司,4,international,205241,10262.050000000001,2565,1400
2026-01-02,11,22,小川 篤司,4,international,205241,30786.149999999998,7696,1400
2026-01-02,12,22,小川 篤司,4,international,205241,51310.25,12827,1400
2026-01-02,13,22,小川 篤司,4,international,205241,51310.25,12827,1400
2026-01-02,14,22,小川 篤司,4,international,205241,51310.25,12827,1400
2026-01-02,15,22,小川 篤司,4,international,205241,51310.25,12827,1400
2026-01-02,16,22,小川 篤司,4,international,205241,20524.100000000002,5131,1400
2026-01-02,17,22,小川 篤司,4,international,205241,20524.100000000002,5131,1400
2026-01-02,18,22,小川 篤司,4,international,205241,41048.200000000004,10262,1400
2026-01-02,19,22,小川 篤司,4,international,205241,41048.200000000004,10262,1400
2026-01-02,20,22,小川 篤司,4,international,205241,41048.200000000004,10262,1400
2026-01-02,21,22,小川 篤司,4,international,205241,30786.149999999998,7696,1400
2026-01-02,22,22,小川 篤司,4,international,205241,30786.149999999998,7696,1400
2026-01-02,23,22,小川 篤司,4,international,205241,20524.100000000002,5131,1400
2026-01-02,24,22,小川 篤司,4,international,205241,30786.149999999998,7696,1400
2026-01-04,9,22,小川 篤司,4,international,241840,12092.0,3023,1400
2026-01-04,10,22,小川 篤司,4,international,241840,12092.0,3023,1400
2026-01-04,11,22,小川 篤司,4,international,241840,36276.0,9069,1400
2026-01-04,12,22,小川 篤司,4,international,241840,60460.0,15115,1400
2026-01-04,13,22,小川 篤司,4,international,241840,60460.0,15115,1400
2026-01-04,14,22,小川 篤司,4,international,241840,60460.0,15115,1400
2026-01-04,15,22,小川 篤司,4,international,241840,60460.0,15115,1400
2026-01-04,16,22,小川 篤司,4,international,241840,24184.0,6046,1400
2026-01-04,17,22,小川 篤司,4,international,241840,24184.0,6046,1400
2026-01-04,18,22,小川 篤司,4,international,241840,48368.0,12092,1400
2026-01-04,19,22,小川 篤司,4,international,241840,48368.0,12092,1400
2026-01-04,20,22,小川 篤司,4,international,241840,48368.0,12092,1400
2026-01-04,21,22,小川 篤司,4,international,241840,36276.0,9069,1400
2026-01-04,22,22,小川 篤司,4,international,241840,36276.0,9069,1400
2026-01-04,23,22,小川 篤司,4,international,241840,24184.0,6046,1400
2026-01-04,24,22,小川 篤司,4,international,241840,36276.0,9069,1400
2026-01-05,9,22,小川 篤司,4,international,199526,9976.300000000001,2494,1400
2026-01-05,10,22,小川 篤司,4,international,199526,9976.300000000001,2494,1400
2026-01-05,11,22,小川 篤司,4,international,199526,29928.899999999998,7482,1400
2026-01-05,12,22,小川 篤司,4,international,199526,49881.5,12470,1400
2026-01-05,13,22,小川 篤司,4,international,199526,49881.5,12470,1400
2026-01-05,14,22,小川 篤司,4,international,199526,49881.5,12470,1400
2026-01-05,15,22,小川 篤司,4,international,199526,49881.5,12470,1400
2026-01-05,16,22,小川 篤司,4,international,199526,19952.600000000002,4988,1400
2026-01-05,17,22,小川 篤司,4,international,199526,19952.600000000002,4988,1400
2026-01-05,18,22,小川 篤司,4,international,199526,39905.200000000004,9976,1400
2026-01-05,19,22,小川 篤司,4,international,199526,39905.200000000004,9976,1400
2026-01-05,20,22,小川 篤司,4,international,199526,39905.200000000004,9976,1400
2026-01-05,21,22,小川 篤司,4,international,199526,29928.899999999998,7482,1400
2026-01-05,22,22,小川 篤司,4,international,199526,29928.899999999998,7482,1400
2026-01-05,23,22,小川 篤司,4,international,199526,19952.600000000002,4988,1400
2026-01-05,24,22,小川 篤司,4,international,199526,29928.899999999998,7482,1400
2026-01-05,9,23,中島 幹,2,part-time,199526,9976.300000000001,2494,1300
2026-01-05,10,23,中島 幹,2,part-time,199526,9976.300000000001,2494,1300
2026-01-05,11,23,中島 幹,2,part-time,199526,29928.899999999998,7482,1300
2026-01-05,12,23,中島 幹,2,part-time,199526,49881.5,12470,1300
2026-01-05,13,23,中島 幹,2,part-time,199526,49881.5,12470,1300
2026-01-05,14,23,中島 幹,2,part-time,199526,49881.5,12470,1300
2026-01-05,15,23,中島 幹,2,part-time,199526,49881.5,12470,1300
2026-01-05,16,23,中島 幹,2,part-time,199526,19952.600000000002,4988,1300
2026-01-05,17,23,中島 幹,2,part-time,199526,19952.600000000002,4988,1300
2026-01-05,18,23,中島 幹,2,part-time,199526,39905.200000000004,9976,1300
2026-01-05,19,23,中島 幹,2,part-time,199526,39905.200000000004,9976,1300
2026-01-05,20,23,中島 幹,2,part-time,199526,39905.200000000004,9976,1300
2026-01-05,21,23,中島 幹,2,part-time,199526,29928.899999999998,7482,1300
2026-01-05,22,23,中島 幹,2,part-time,199526,29928.899999999998,7482,1300
2026-01-05,23,23,中島 幹,2,part-time,199526,19952.600000000002,4988,1300
2026-01-05,24,23,中島 幹,2,part-time,199526,29928.899999999998,7482,1300
2026-01-04,9,23,中島 幹,2,part-time,241840,12092.0,3023,1300
2026-01-04,10,23,中島 幹,2,part-time,241840,12092.0,3023,1300
2026-01-04,11,23,中島 幹,2,part-time,241840,36276.0,9069,1300
2026-01-04,12,23,中島 幹,2,part-time,241840,60460.0,15115,1300
2026-01-04,13,23,中島 幹,2,part-time,241840,60460.0,15115,1300
2026-01-04,14,23,中島 幹,2,part-time,241840,60460.0,15115,1300
2026-01-04,15,23,中島 幹,2,part-time,241840,60460.0,15115,1300
2026-01-04,16,23,中島 幹,2,part-time,241840,24184.0,6046,1300
2026-01-04,17,23,中島 幹,2,part-time,241840,24184.0,6046,1300
2026-01-04,18,23,中島 幹,2,part-time,241840,48368.0,12092,1300
2026-01-04,19,23,中島 幹,2,part-time,241840,48368.0,12092,1300
2026-01-04,20,23,中島 幹,2,part-time,241840,48368.0,12092,1300
2026-01-04,21,23,中島 幹,2,part-time,241840,36276.0,9069,1300
2026-01-04,22,23,中島 幹,2,part-time,241840,36276.0,9069,1300
2026-01-04,23,23,中島 幹,2,part-time,241840,24184.0,6046,1300
2026-01-04,24,23,中島 幹,2,part-time,241840,36276.0,9069,1300
2026-01-02,9,23,中島 幹,2,part-time,205241,10262.050000000001,2565,1300
2026-01-02,10,23,中島 幹,2,part-time,205241,10262.050000000001,2565,1300
2026-01-02,11,23,中島 幹,2,part-time,205241,30786.149999999998,7696,1300
2026-01-02,12,23,中島 幹,2,part-time,205241,51310.25,12827,1300
2026-01-02,13,23,中島 幹,2,part-time,205241,51310.25,12827,1300
2026-01-02,14,23,中島 幹,2,part-time,205241,51310.25,12827,1300
2026-01-02,15,23,中島 幹,2,part-time,205241,51310.25,12827,1300
2026-01-02,16,23,中島 幹,2,part-time,205241,20524.100000000002,5131,1300
2026-01-02,17,23,中島 幹,2,part-time,205241,20524.100000000002,5131,1300
2026-01-02,18,23,中島 幹,2,part-time,205241,41048.200000000004,10262,1300
2026-01-02,19,23,中島 幹,2,part-time,205241,41048.200000000004,10262,1300
2026-01-02,20,23,中島 幹,2,part-time,205241,41048.200000000004,10262,1300
2026-01-02,21,23,中島 幹,2,part-time,205241,30786.149999999998,7696,1300
2026-01-02,22,23,中島 幹,2,part-time,205241,30786.149999999998,7696,1300
2026-01-02,23,23,中島 幹,2,part-time,205241,20524.100000000002,5131,1300
2026-01-02,24,23,中島 幹,2,part-time,205241,30786.149999999998,7696,1300
2026-01-07,9,23,中島 幹,2,part-time,198619,9930.95,2482,1300
2026-01-07,10,23,中島 幹,2,part-time,198619,9930.95,2482,1300
2026-01-07,11,23,中島 幹,2,part-time,198619,29792.85,7448,1300
2026-01-07,12,23,中島 幹,2,part-time,198619,49654.75,12413,1300
2026-01-07,13,23,中島 幹,2,part-time,198619,49654.75,12413,1300
2026-01-07,14,23,中島 幹,2,part-time,198619,49654.75,12413,1300
2026-01-07,15,23,中島 幹,2,part-time,198619,49654.75,12413,1300
2026-01-07,16,23,中島 幹,2,part-time,198619,19861.9,4965,1300
2026-01-07,17,23,中島 幹,2,part-time,198619,19861.9,4965,1300
2026-01-07,18,23,中島 幹,2,part-time,198619,39723.8,9930,1300
2026-01-07,19,23,中島 幹,2,part-time,198619,39723.8,9930,1300
2026-01-07,20,23,中島 幹,2,part-time,198619,39723.8,9930,1300
2026-01-07,21,23,中島 幹,2,part-time,198619,29792.85,7448,1300
2026-01-07,22,23,中島 幹,2,part-time,198619,29792.85,7448,1300
2026-01-07,23,23,中島 幹,2,part-time,198619,19861.9,4965,1300
2026-01-07,24,23,中島 幹,2,part-time,198619,29792.85,7448,1300
2026-01-03,9,23,中島 幹,2,part-time,247286,12364.300000000001,3091,1300
2026-01-03,10,23,中島 幹,2,part-time,247286,12364.300000000001,3091,1300
2026-01-03,11,23,中島 幹,2,part-time,247286,37092.9,9273,1300
2026-01-03,12,23,中島 幹,2,part-time,247286,61821.5,15455,1300
2026-01-03,13,23,中島 幹,2,part-time,247286,61821.5,15455,1300
2026-01-03,14,23,中島 幹,2,part-time,247286,61821.5,15455,1300
2026-01-03,15,23,中島 幹,2,part-time,247286,61821.5,15455,1300
2026-01-03,16,23,中島 幹,2,part-time,247286,24728.600000000002,6182,1300
2026-01-03,17,23,中島 幹,2,part-time,247286,24728.600000000002,6182,1300
2026-01-03,18,23,中島 幹,2,part-time,247286,49457.200000000004,12364,1300
2026-01-03,19,23,中島 幹,2,part-time,247286,49457.200000000004,12364,1300
2026-01-03,20,23,中島 幹,2,part-time,247286,49457.200000000004,12364,1300
2026-01-03,21,23,中島 幹,2,part-time,247286,37092.9,9273,1300
2026-01-03,22,23,中島 幹,2,part-time,247286,37092.9,9273,1300
2026-01-03,23,23,中島 幹,2,part-time,247286,24728.600000000002,6182,1300
2026-01-03,24,23,中島 幹,2,part-time,247286,37092.9,9273,1300
2026-01-04,9,24,斎藤 翔太,4,part-time,241840,12092.0,3023,1400
2026-01-04,10,24,斎藤 翔太,4,part-time,241840,12092.0,3023,1400
2026-01-04,11,24,斎藤 翔太,4,part-time,241840,36276.0,9069,1400
2026-01-04,12,24,斎藤 翔太,4,part-time,241840,60460.0,15115,1400
2026-01-04,13,24,斎藤 翔太,4,part-time,241840,60460.0,15115,1400
2026-01-04,14,24,斎藤 翔太,4,part-time,241840,60460.0,15115,1400
2026-01-04,15,24,斎藤 翔太,4,part-time,241840,60460.0,15115,1400
2026-01-04,16,24,斎藤 翔太,4,part-time,241840,24184.0,6046,1400
2026-01-04,17,24,斎藤 翔太,4,part-time,241840,24184.0,6046,1400
2026-01-04,18,24,斎藤 翔太,4,part-time,241840,48368.0,12092,1400
2026-01-04,19,24,斎藤 翔太,4,part-time,241840,48368.0,12092,1400
2026-01-04,20,24,斎藤 翔太,4,part-time,241840,48368.0,12092,1400
2026-01-04,21,24,斎藤 翔太,4,part-time,241840,36276.0,9069,1400
2026-01-04,22,24,斎藤 翔太,4,part-time,241840,36276.0,9069,1400
2026-01-04,23,24,斎藤 翔太,4,part-time,241840,24184.0,6046,1400
2026-01-04,24,24,斎藤 翔太,4,part-time,241840,36276.0,9069,1400
2026-01-02,9,24,斎藤 翔太,4,part-time,205241,10262.050000000001,2565,1400
2026-01-02,10,24,斎藤 翔太,4,part-time,205241,10262.050000000001,2565,1400
2026-01-02,11,24,斎藤 翔太,4,part-time,205241,30786.149999999998,7696,1400
2026-01-02,12,24,斎藤 翔太,4,part-time,205241,51310.25,12827,1400
2026-01-02,13,24,斎藤 翔太,4,part-time,205241,51310.25,12827,1400
2026-01-02,14,24,斎藤 翔太,4,part-time,205241,51310.25,12827,1400
2026-01-02,15,24,斎藤 翔太,4,part-time,205241,51310.25,12827,1400
2026-01-02,16,24,斎藤 翔太,4,part-time,205241,20524.100000000002,5131,1400
2026-01-02,17,24,斎藤 翔太,4,part-time,205241,20524.100000000002,5131,1400
2026-01-02,18,24,斎藤 翔太,4,part-time,205241,41048.200000000004,10262,1400
2026-01-02,19,24,斎藤 翔太,4,part-time,205241,41048.200000000004,10262,1400
2026-01-02,20,24,斎藤 翔太,4,part-time,205241,41048.200000000004,10262,1400
2026-01-02,21,24,斎藤 翔太,4,part-time,205241,30786.149999999998,7696,1400
2026-01-02,22,24,斎藤 翔太,4,part-time,205241,30786.149999999998,7696,1400
2026-01-02,23,24,斎藤 翔太,4,part-time,205241,20524.100000000002,5131,1400
2026-01-02,24,24,斎藤 翔太,4,part-time,205241,30786.149999999998,7696,1400
2026-01-03,9,25,鈴木 香織,2,full-time,247286,12364.300000000001,3091,1300
2026-01-03,10,25,鈴木 香織,2,full-time,247286,12364.300000000001,3091,1300
2026-01-03,11,25,鈴木 香織,2,full-time,247286,37092.9,9273,1300
2026-01-03,12,25,鈴木 香織,2,full-time,247286,61821.5,15455,1300
2026-01-03,13,25,鈴木 香織,2,full-time,247286,61821.5,15455,1300
2026-01-03,14,25,鈴木 香織,2,full-time,247286,61821.5,15455,1300
2026-01-03,15,25,鈴木 香織,2,full-time,247286,61821.5,15455,1300
2026-01-03,16,25,鈴木 香織,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,17,25,鈴木 香織,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,18,25,鈴木 香織,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,19,25,鈴木 香織,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,20,25,鈴木 香織,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,21,25,鈴木 香織,2,full-time,247286,37092.9,9273,1300
2026-01-03,22,25,鈴木 香織,2,full-time,247286,37092.9,9273,1300
2026-01-03,23,25,鈴木 香織,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,24,25,鈴木 香織,2,full-time,247286,37092.9,9273,1300
2026-01-04,9,25,鈴木 香織,2,full-time,241840,12092.0,3023,1300
2026-01-04,10,25,鈴木 香織,2,full-time,241840,12092.0,3023,1300
2026-01-04,11,25,鈴木 香織,2,full-time,241840,36276.0,9069,1300
2026-01-04,12,25,鈴木 香織,2,full-time,241840,60460.0,15115,1300
2026-01-04,13,25,鈴木 香織,2,full-time,241840,60460.0,15115,1300
2026-01-04,14,25,鈴木 香織,2,full-time,241840,60460.0,15115,1300
2026-01-04,15,25,鈴木 香織,2,full-time,241840,60460.0,15115,1300
2026-01-04,16,25,鈴木 香織,2,full-time,241840,24184.0,6046,1300
2026-01-04,17,25,鈴木 香織,2,full-time,241840,24184.0,6046,1300
2026-01-04,18,25,鈴木 香織,2,full-time,241840,48368.0,12092,1300
2026-01-04,19,25,鈴木 香織,2,full-time,241840,48368.0,12092,1300
2026-01-04,20,25,鈴木 香織,2,full-time,241840,48368.0,12092,1300
2026-01-04,21,25,鈴木 香織,2,full-time,241840,36276.0,9069,1300
2026-01-04,22,25,鈴木 香織,2,full-time,241840,36276.0,9069,1300
2026-01-04,23,25,鈴木 香織,2,full-time,241840,24184.0,6046,1300
2026-01-04,24,25,鈴木 香織,2,full-time,241840,36276.0,9069,1300
2026-01-05,9,25,鈴木 香織,2,full-time,199526,9976.300000000001,2494,1300
2026-01-05,10,25,鈴木 香織,2,full-time,199526,9976.300000000001,2494,1300
2026-01-05,11,25,鈴木 香織,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,12,25,鈴木 香織,2,full-time,199526,49881.5,12470,1300
2026-01-05,13,25,鈴木 香織,2,full-time,199526,49881.5,12470,1300
2026-01-05,14,25,鈴木 香織,2,full-time,199526,49881.5,12470,1300
2026-01-05,15,25,鈴木 香織,2,full-time,199526,49881.5,12470,1300
2026-01-05,16,25,鈴木 香織,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,17,25,鈴木 香織,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,18,25,鈴木 香織,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,19,25,鈴木 香織,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,20,25,鈴木 香織,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,21,25,鈴木 香織,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,22,25,鈴木 香織,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,23,25,鈴木 香織,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,24,25,鈴木 香織,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,9,28,小林 香織,3,full-time,199526,9976.300000000001,2494,1350
2026-01-05,10,28,小林 香織,3,full-time,199526,9976.300000000001,2494,1350
2026-01-05,11,28,小林 香織,3,full-time,199526,29928.899999999998,7482,1350
2026-01-05,12,28,小林 香織,3,full-time,199526,49881.5,12470,1350
2026-01-05,13,28,小林 香織,3,full-time,199526,49881.5,12470,1350
2026-01-05,14,28,小林 香織,3,full-time,199526,49881.5,12470,1350
2026-01-05,15,28,小林 香織,3,full-time,199526,49881.5,12470,1350
2026-01-05,16,28,小林 香織,3,full-time,199526,19952.600000000002,4988,1350
2026-01-05,17,28,小林 香織,3,full-time,199526,19952.600000000002,4988,1350
2026-01-05,18,28,小林 香織,3,full-time,199526,39905.200000000004,9976,1350
2026-01-05,19,28,小林 香織,3,full-time,199526,39905.200000000004,9976,1350
2026-01-05,20,28,小林 香織,3,full-time,199526,39905.200000000004,9976,1350
2026-01-05,21,28,小林 香織,3,full-time,199526,29928.899999999998,7482,1350
2026-01-05,22,28,小林 香織,3,full-time,199526,29928.899999999998,7482,1350
2026-01-05,23,28,小林 香織,3,full-time,199526,19952.600000000002,4988,1350
2026-01-05,24,28,小林 香織,3,full-time,199526,29928.899999999998,7482,1350
2026-01-07,9,28,小林 香織,3,full-time,198619,9930.95,2482,1350
2026-01-07,10,28,小林 香織,3,full-time,198619,9930.95,2482,1350
2026-01-07,11,28,小林 香織,3,full-time,198619,29792.85,7448,1350
2026-01-07,12,28,小林 香織,3,full-time,198619,49654.75,12413,1350
2026-01-07,13,28,小林 香織,3,full-time,198619,49654.75,12413,1350
2026-01-07,14,28,小林 香織,3,full-time,198619,49654.75,12413,1350
2026-01-07,15,28,小林 香織,3,full-time,198619,49654.75,12413,1350
2026-01-07,16,28,小林 香織,3,full-time,198619,19861.9,4965,1350
2026-01-07,17,28,小林 香織,3,full-time,198619,19861.9,4965,1350
2026-01-07,18,28,小林 香織,3,full-time,198619,39723.8,9930,1350
2026-01-07,19,28,小林 香織,3,full-time,198619,39723.8,9930,1350
2026-01-07,20,28,小林 香織,3,full-time,198619,39723.8,9930,1350
2026-01-07,21,28,小林 香織,3,full-time,198619,29792.85,7448,1350
2026-01-07,22,28,小林 香織,3,full-time,198619,29792.85,7448,1350
2026-01-07,23,28,小林 香織,3,full-time,198619,19861.9,4965,1350
2026-01-07,24,28,小林 香織,3,full-time,198619,29792.85,7448,1350
2026-01-04,9,28,小林 香織,3,full-time,241840,12092.0,3023,1350
2026-01-04,10,28,小林 香織,3,full-time,241840,12092.0,3023,1350
2026-01-04,11,28,小林 香織,3,full-time,241840,36276.0,9069,1350
2026-01-04,12,28,小林 香織,3,full-time,241840,60460.0,15115,1350
2026-01-04,13,28,小林 香織,3,full-time,241840,60460.0,15115,1350
2026-01-04,14,28,小林 香織,3,full-time,241840,60460.0,15115,1350
2026-01-04,15,28,小林 香織,3,full-time,241840,60460.0,15115,1350
2026-01-04,16,28,小林 香織,3,full-time,241840,24184.0,6046,1350
2026-01-04,17,28,小林 香織,3,full-time,241840,24184.0,6046,1350
2026-01-04,18,28,小林 香織,3,full-time,241840,48368.0,12092,1350
2026-01-04,19,28,小林 香織,3,full-time,241840,48368.0,12092,1350
2026-01-04,20,28,小林 香織,3,full-time,241840,48368.0,12092,1350
2026-01-04,21,28,小林 香織,3,full-time,241840,36276.0,9069,1350
2026-01-04,22,28,小林 香織,3,full-time,241840,36276.0,9069,1350
2026-01-04,23,28,小林 香織,3,full-time,241840,24184.0,6046,1350
2026-01-04,24,28,小林 香織,3,full-time,241840,36276.0,9069,1350
2026-01-02,9,28,小林 香織,3,full-time,205241,10262.050000000001,2565,1350
2026-01-02,10,28,小林 香織,3,full-time,205241,10262.050000000001,2565,1350
2026-01-02,11,28,小林 香織,3,full-time,205241,30786.149999999998,7696,1350
2026-01-02,12,28,小林 香織,3,full-time,205241,51310.25,12827,1350
2026-01-02,13,28,小林 香織,3,full-time,205241,51310.25,12827,1350
2026-01-02,14,28,小林 香織,3,full-time,205241,51310.25,12827,1350
2026-01-02,15,28,小林 香織,3,full-time,205241,51310.25,12827,1350
2026-01-02,16,28,小林 香織,3,full-time,205241,20524.100000000002,5131,1350
2026-01-02,17,28,小林 香織,3,full-time,205241,20524.100000000002,5131,1350
2026-01-02,18,28,小林 香織,3,full-time,205241,41048.200000000004,10262,1350
2026-01-02,19,28,小林 香織,3,full-time,205241,41048.200000000004,10262,1350
2026-01-02,20,28,小林 香織,3,full-time,205241,41048.200000000004,10262,1350
2026-01-02,21,28,小林 香織,3,full-time,205241,30786.149999999998,7696,1350
2026-01-02,22,28,小林 香織,3,full-time,205241,30786.149999999998,7696,1350
2026-01-02,23,28,小林 香織,3,full-time,205241,20524.100000000002,5131,1350
2026-01-02,24,28,小林 香織,3,full-time,205241,30786.149999999998,7696,1350
2026-01-06,9,28,小林 香織,3,full-time,202039,10101.95,2525,1350
2026-01-06,10,28,小林 香織,3,full-time,202039,10101.95,2525,1350
2026-01-06,11,28,小林 香織,3,full-time,202039,30305.85,7576,1350
2026-01-06,12,28,小林 香織,3,full-time,202039,50509.75,12627,1350
2026-01-06,13,28,小林 香織,3,full-time,202039,50509.75,12627,1350
2026-01-06,14,28,小林 香織,3,full-time,202039,50509.75,12627,1350
2026-01-06,15,28,小林 香織,3,full-time,202039,50509.75,12627,1350
2026-01-06,16,28,小林 香織,3,full-time,202039,20203.9,5050,1350
2026-01-06,17,28,小林 香織,3,full-time,202039,20203.9,5050,1350
2026-01-06,18,28,小林 香織,3,full-time,202039,40407.8,10101,1350
2026-01-06,19,28,小林 香織,3,full-time,202039,40407.8,10101,1350
2026-01-06,20,28,小林 香織,3,full-time,202039,40407.8,10101,1350
2026-01-06,21,28,小林 香織,3,full-time,202039,30305.85,7576,1350
2026-01-06,22,28,小林 香織,3,full-time,202039,30305.85,7576,1350
2026-01-06,23,28,小林 香織,3,full-time,202039,20203.9,5050,1350
2026-01-06,24,28,小林 香織,3,full-time,202039,30305.85,7576,1350
2026-01-03,9,28,小林 香織,3,full-time,247286,12364.300000000001,3091,1350
2026-01-03,10,28,小林 香織,3,full-time,247286,12364.300000000001,3091,1350
2026-01-03,11,28,小林 香織,3,full-time,247286,37092.9,9273,1350
2026-01-03,12,28,小林 香織,3,full-time,247286,61821.5,15455,1350
2026-01-03,13,28,小林 香織,3,full-time,247286,61821.5,15455,1350
2026-01-03,14,28,小林 香織,3,full-time,247286,61821.5,15455,1350
2026-01-03,15,28,小林 香織,3,full-time,247286,61821.5,15455,1350
2026-01-03,16,28,小林 香織,3,full-time,247286,24728.600000000002,6182,1350
2026-01-03,17,28,小林 香織,3,full-time,247286,24728.600000000002,6182,1350
2026-01-03,18,28,小林 香織,3,full-time,247286,49457.200000000004,12364,1350
2026-01-03,19,28,小林 香織,3,full-time,247286,49457.200000000004,12364,1350
2026-01-03,20,28,小林 香織,3,full-time,247286,49457.200000000004,12364,1350
2026-01-03,21,28,小林 香織,3,full-time,247286,37092.9,9273,1350
2026-01-03,22,28,小林 香織,3,full-time,247286,37092.9,9273,1350
2026-01-03,23,28,小林 香織,3,full-time,247286,24728.600000000002,6182,1350
2026-01-03,24,28,小林 香織,3,full-time,247286,37092.9,9273,1350
2026-01-06,9,29,山崎 真綾,3,international,202039,10101.95,2525,1350
2026-01-06,10,29,山崎 真綾,3,international,202039,10101.95,2525,1350
2026-01-06,11,29,山崎 真綾,3,international,202039,30305.85,7576,1350
